저장소,릴리즈 ID,릴리즈 태그,릴리즈 이름,릴리즈 노트,릴리즈 페이지 URL,초안 여부,프리릴리즈 여부,생성일시,발행일시,작성자 이름,작성자 프로필 URL,대상 브랜치,다운로드 수,에셋 수
daangn/seed-design,217229297,@seed-design/webpack-plugin@0.0.24,@seed-design/webpack-plugin@0.0.24,"### Patch Changes

-   Updated dependencies [4da536f]
    -   @seed-design/css@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:03Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229341,@seed-design/vite-plugin@0.0.24,@seed-design/vite-plugin@0.0.24,"### Patch Changes

-   Updated dependencies [4da536f]
    -   @seed-design/css@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:26Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229335,@seed-design/stackflow@0.0.24,@seed-design/stackflow@0.0.24,"### Patch Changes

-   Updated dependencies [4da536f]
    -   @seed-design/css@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:23Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229326,@seed-design/rsbuild-plugin@0.0.24,@seed-design/rsbuild-plugin@0.0.24,"### Patch Changes

-   Updated dependencies [4da536f]
    -   @seed-design/css@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229311,@seed-design/react@0.0.24,@seed-design/react@0.0.24,"### Patch Changes

-   4da536f: ActionSheet의 header가 렌더링되지 않을 때 상단 radius가 누락되는 버그를 수정합니다.
-   3efe201: `<Portal>` 컴포넌트를 제공합니다.
-   Updated dependencies [4da536f]
-   Updated dependencies [3efe201]
    -   @seed-design/css@0.0.24
    -   @seed-design/react-portal@0.0.1
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:11Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229319,@seed-design/react-portal@0.0.1,@seed-design/react-portal@0.0.1,"### Patch Changes

-   3efe201: `<Portal>` 컴포넌트를 제공합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-portal%400.0.1,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:17Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229312,@seed-design/mcp@0.0.24,@seed-design/mcp@0.0.24,"### Patch Changes

-   @seed-design/figma@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:14Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229305,@seed-design/figma@0.0.24,@seed-design/figma@0.0.24,"### Patch Changes

-   Updated dependencies [4da536f]
    -   @seed-design/css@0.0.24
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:08Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,217229303,@seed-design/css@0.0.24,@seed-design/css@0.0.24,"### Patch Changes

-   4da536f: ActionSheet의 header가 렌더링되지 않을 때 상단 radius가 누락되는 버그를 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.24,false,false,2025-05-08T05:35:02Z,2025-05-08T05:35:05Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123379,@seed-design/webpack-plugin@0.0.23,@seed-design/webpack-plugin@0.0.23,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:29Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123367,@seed-design/vite-plugin@0.0.23,@seed-design/vite-plugin@0.0.23,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:23Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123377,@seed-design/stackflow@0.0.23,@seed-design/stackflow@0.0.23,"### Patch Changes

-   63e1541: AppBar의 배경이 상단 safe-area를 덮도록 수정합니다.
-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:26Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123361,@seed-design/rsbuild-plugin@0.0.23,@seed-design/rsbuild-plugin@0.0.23,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:20Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123350,@seed-design/react@0.0.23,@seed-design/react@0.0.23,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:17Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123345,@seed-design/mcp@0.0.23,@seed-design/mcp@0.0.23,"### Patch Changes

-   bf38ec2: 기본적으로 local-default 채널을 사용하도록 변경합니다. join_channel을 매 세션마다 요청할 필요를 없앱니다.
    -   @seed-design/figma@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:14Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123326,@seed-design/figma@0.0.23,@seed-design/figma@0.0.23,"### Patch Changes

-   Updated dependencies [63e1541]
    -   @seed-design/css@0.0.23
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:08Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,216123335,@seed-design/css@0.0.23,@seed-design/css@0.0.23,"### Patch Changes

-   63e1541: AppBar의 배경이 상단 safe-area를 덮도록 수정합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.23,false,false,2025-05-02T08:30:07Z,2025-05-02T08:30:11Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189732,@seed-design/webpack-plugin@0.0.21,@seed-design/webpack-plugin@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:31Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189699,@seed-design/vite-plugin@0.0.21,@seed-design/vite-plugin@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:25Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189745,@seed-design/tailwind4-theme@0.0.21,@seed-design/tailwind4-theme@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind4-theme%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:34Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189679,@seed-design/tailwind3-plugin@0.0.21,@seed-design/tailwind3-plugin@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind3-plugin%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:22Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189670,@seed-design/stackflow@0.0.21,@seed-design/stackflow@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
    -   @seed-design/react-primitive@0.0.2
    -   @seed-design/dom-utils@0.0.2
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:19Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189654,@seed-design/rsbuild-plugin@0.0.21,@seed-design/rsbuild-plugin@0.0.21,"### Patch Changes

-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:50:16Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
daangn/seed-design,215189447,@seed-design/react@0.0.21,@seed-design/react@0.0.21,"### Patch Changes

-   7ae87f8: 2개의 컨텐츠를 동일한 비율로 나누어 배치하되, 너무 긴 경우 세로로 접는 `<ResponsivePair>` 컴포넌트를 추가합니다.
-   f144d28: BottomSheet, Dialog의 배경 색상을 layer-floating으로 변경합니다.
-   e368c69: 패키지 의존성을 최신화합니다.
-   Updated dependencies [5d69d1d]
-   Updated dependencies [4d34760]
-   Updated dependencies [7ae87f8]
-   Updated dependencies [f144d28]
-   Updated dependencies [e368c69]
    -   @seed-design/css@0.0.21
    -   @seed-design/react-segmented-control@0.0.3
    -   @seed-design/react-pull-to-refresh@0.0.3
    -   @seed-design/react-radio-group@0.0.2
    -   @seed-design/react-text-field@0.0.2
    -   @seed-design/react-primitive@0.0.2
    -   @seed-design/react-checkbox@0.0.2
    -   @seed-design/react-progress@0.0.2
    -   @seed-design/react-snackbar@0.0.3
    -   @seed-design/react-popover@0.0.5
    -   @seed-design/react-avatar@0.0.2
    -   @seed-design/react-dialog@0.0.3
    -   @seed-design/react-switch@0.0.2
    -   @seed-design/react-toggle@0.0.2
    -   @seed-design/react-tabs@0.0.4
    -   @seed-design/dom-utils@0.0.2
",https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.21,false,false,2025-04-28T13:49:08Z,2025-04-28T13:49:28Z,github-actions[bot],https://github.com/apps/github-actions,dev,0,0
